"sheet_index","raw","code","code_hex","color","flag","first_capture","first_map_x","first_map_y","pixel_hash"
"1521","0x2BE6","3046","0x0BE6","5","0","capture_0058","5","19","FF475198FF475198"
"1522","0xE284","644","0x0284","12","1","capture_0058","16","19","FF1F2443FF1F2443"
"1523","0x2BD3","3027","0x0BD3","5","0","capture_0058","3","20","FF475198FF475198"
"1524","0x2BE7","3047","0x0BE7","5","0","capture_0058","5","20","FF8792A9FF8792A9"
"1525","0xE285","645","0x0285","12","1","capture_0058","16","20","FF434954FF1F2443"
"1526","0x2BD4","3028","0x0BD4","5","0","capture_0058","3","21","FF8792A9FF8792A9"
"1527","0x2BDE","3038","0x0BDE","5","0","capture_0058","4","21","FF8792A9FF8792A9"
"1528","0x2BE8","3048","0x0BE8","5","0","capture_0058","5","21","FF8792A9FF475198"
"1529","0xE28E","654","0x028E","12","1","capture_0058","14","21","FF876336FF876336"
"1530","0xE289","649","0x0289","12","1","capture_0058","15","21","FF876336FF876336"
"1531","0xE286","646","0x0286","12","1","capture_0058","16","21","FF000000FF000000"
"1532","0x2BD5","3029","0x0BD5","5","0","capture_0058","3","22","FF475198FF475198"
"1533","0x2BDF","3039","0x0BDF","5","0","capture_0058","4","22","FF475198FF8792A9"
"1534","0x2BE9","3049","0x0BE9","5","0","capture_0058","5","22","FF475198FF475198"
"1535","0x2BD6","3030","0x0BD6","5","0","capture_0058","3","23","FF8792A9FF8792A9"
"1536","0x2BE0","3040","0x0BE0","5","0","capture_0058","4","23","FF475198FF475198"
"1537","0x2BEA","3050","0x0BEA","5","0","capture_0058","5","23","FF8792A9FF8792A9"
"1538","0xE28F","655","0x028F","12","1","capture_0058","14","23","FF876336FF876336"
"1539","0xE28A","650","0x028A","12","1","capture_0058","15","23","FF876336FF876336"
"1540","0x2BD7","3031","0x0BD7","5","0","capture_0058","3","24","FF8792A9FF8792A9"
"1541","0x2BE1","3041","0x0BE1","5","0","capture_0058","4","24","FF8792A9FF8792A9"
"1542","0xE28B","651","0x028B","12","1","capture_0058","15","24","FFA97C4FFFFEBA76"
"1543","0x2BD8","3032","0x0BD8","5","0","capture_0058","3","25","FF876C6CFF876C6C"
"1544","0xE287","647","0x0287","12","1","capture_0058","16","25","FFA97C4FFFFEBA76"
"1545","0xE0B6","182","0x00B6","12","1","capture_0059","15","21","FF876336FF876336"
"1546","0xCC03","3075","0x0C03","9","1","capture_0067","17","17","FF876336FF876336"
"1547","0x4C30","3120","0x0C30","9","0","capture_0067","17","18","FF5E6676FF5E6676"
"1548","0xCB3F","2879","0x0B3F","9","1","capture_0067","17","19","FF2F3665FF2F3665"
"1549","0x4C31","3121","0x0C31","9","0","capture_0067","17","20","FF2F3665FF2F3665"
"1550","0xCC06","3078","0x0C06","9","1","capture_0067","17","21","FF5E6676FF5E6676"
"1551","0x1A11","6673","0x1A11","3","0","capture_0070","0","15","FFDCA166FFDCA166"
"1552","0x1A1C","6684","0x1A1C","3","0","capture_0070","1","15","FFDCA166FFDCA166"
"1553","0x1A28","6696","0x1A28","3","0","capture_0070","2","15","FFDCA166FFDCA166"
"1554","0x1A32","6706","0x1A32","3","0","capture_0070","3","15","FFDCA166FFDCA166"
"1555","0x39C9","6601","0x19C9","7","0","capture_0070","8","15","FFDCA166FFDCA166"
"1556","0x39DB","6619","0x19DB","7","0","capture_0070","11","15","FFDCA166FFDCA166"
"1557","0x39E8","6632","0x19E8","7","0","capture_0070","13","15","FFDCA166FFDCA166"
"1558","0x39F2","6642","0x19F2","7","0","capture_0070","15","15","FFDCA166FFDCA166"
"1559","0x39FE","6654","0x19FE","7","0","capture_0070","17","15","FFDCA166FFDCA166"
"1560","0x3B09","6921","0x1B09","7","0","capture_0070","19","15","FFDCA166FFDCA166"
"1561","0x1A1D","6685","0x1A1D","3","0","capture_0070","1","16","FFA98787FFA98787"
"1562","0x1A29","6697","0x1A29","3","0","capture_0070","2","16","FFA2B0CBFFA2B0CB"
"1563","0x1A33","6707","0x1A33","3","0","capture_0070","3","16","FFA2B0CBFFA2B0CB"
"1564","0x1A3E","6718","0x1A3E","3","0","capture_0070","4","16","FF566E76FF566E76"
"1565","0x39B5","6581","0x19B5","7","0","capture_0070","5","16","FFA97C4FFFA97C4F"
"1566","0x39BC","6588","0x19BC","7","0","capture_0070","6","16","FFA97C4FFFA97C4F"
"1567","0x39C2","6594","0x19C2","7","0","capture_0070","7","16","FF876336FF876336"
"1568","0x39CA","6602","0x19CA","7","0","capture_0070","8","16","FF876336FF876336"
"1569","0x3AD9","6873","0x1AD9","7","0","capture_0070","11","16","FFA97C4FFFA97C4F"
"1570","0x3B01","6913","0x1B01","7","0","capture_0070","18","16","FFA97C4FFFA97C4F"
"1571","0x3B0A","6922","0x1B0A","7","0","capture_0070","19","16","FFA97C4FFFA97C4F"
"1572","0x1A2A","6698","0x1A2A","3","0","capture_0070","2","17","FFA2B0CBFFA2B0CB"
"1573","0x1A34","6708","0x1A34","3","0","capture_0070","3","17","FFA2B0CBFFA2B0CB"
"1574","0x3B3B","6971","0x1B3B","7","0","capture_0070","7","17","FF876336FF876336"
"1575","0x3B42","6978","0x1B42","7","0","capture_0070","8","17","FF876336FF876336"
"1576","0x3B49","6985","0x1B49","7","0","capture_0070","9","17","FF876336FF876336"
"1577","0x3AD3","6867","0x1AD3","7","0","capture_0070","10","17","FF654A28FF313F43"
"1578","0x3ADA","6874","0x1ADA","7","0","capture_0070","11","17","FF313F43FF313F43"
"1579","0x3AE1","6881","0x1AE1","7","0","capture_0070","12","17","FF798498FF798498"
"1580","0x3AF0","6896","0x1AF0","7","0","capture_0070","15","17","FF798498FF798498"
"1581","0x3B02","6914","0x1B02","7","0","capture_0070","18","17","FF798498FF798498"
"1582","0x3B0B","6923","0x1B0B","7","0","capture_0070","19","17","FF765E5EFF765E5E"
"1583","0x1A13","6675","0x1A13","3","0","capture_0070","0","18","FF5663BAFF5663BA"
"1584","0x1A35","6709","0x1A35","3","0","capture_0070","3","18","FF5663BAFF5663BA"
"1585","0x3B31","6961","0x1B31","7","0","capture_0070","5","18","FF798498FF798498"
"1586","0x3B3C","6972","0x1B3C","7","0","capture_0070","7","18","FF3F4887FF3F4887"
"1587","0x3B43","6979","0x1B43","7","0","capture_0070","8","18","FF3F4887FF3F4887"
"1588","0x3B4A","6986","0x1B4A","7","0","capture_0070","9","18","FF798498FF798498"
"1589","0x3ADB","6875","0x1ADB","7","0","capture_0070","11","18","FF798498FF798498"
"1590","0x3AE7","6887","0x1AE7","7","0","capture_0070","13","18","FF3F4887FF3F4887"
"1591","0x38FE","6398","0x18FE","7","0","capture_0070","15","18","FF3F4887FF3F4887"
"1592","0x3AF4","6900","0x1AF4","7","0","capture_0070","16","18","FF3F4887FF3F4887"
"1593","0x3B03","6915","0x1B03","7","0","capture_0070","18","18","FF3F4887FF3F4887"
"1594","0x1A36","6710","0x1A36","3","0","capture_0070","3","19","FF5663BAFF5663BA"
"1595","0x3B32","6962","0x1B32","7","0","capture_0070","5","19","FF3F4887FF798498"
"1596","0x3B3D","6973","0x1B3D","7","0","capture_0070","7","19","FF798498FF798498"
"1597","0x3B44","6980","0x1B44","7","0","capture_0070","8","19","FF3F4887FF3F4887"
"1598","0x3AD4","6868","0x1AD4","7","0","capture_0070","10","19","FF313F43FF3F4887"
"1599","0x3AE8","6888","0x1AE8","7","0","capture_0070","13","19","FF3F4887FF3F4887"
"1600","0x3AF5","6901","0x1AF5","7","0","capture_0070","16","19","FF798498FF798498"
"1601","0x1A1F","6687","0x1A1F","3","0","capture_0070","1","20","FFA2B0CBFFA2B0CB"
"1602","0x1A2D","6701","0x1A2D","3","0","capture_0070","2","20","FF5663BAFF5663BA"
"1603","0x1A37","6711","0x1A37","3","0","capture_0070","3","20","FF5663BAFF5663BA"
"1604","0x3B3E","6974","0x1B3E","7","0","capture_0070","7","20","FF798498FF798498"
"1605","0x3AD5","6869","0x1AD5","7","0","capture_0070","10","20","FF313F43FF798498"
"1606","0x3ADD","6877","0x1ADD","7","0","capture_0070","11","20","FF798498FF798498"
"1607","0x3AE3","6883","0x1AE3","7","0","capture_0070","12","20","FF798498FF798498"
"1608","0x3AE9","6889","0x1AE9","7","0","capture_0070","13","20","FF798498FF798498"
"1609","0x3B34","6964","0x1B34","7","0","capture_0070","5","21","FF3F4887FF798498"
"1610","0x3B3F","6975","0x1B3F","7","0","capture_0070","7","21","FF798498FF798498"
"1611","0x3B4D","6989","0x1B4D","7","0","capture_0070","9","21","FF3F4887FF3F4887"
"1612","0x3AD6","6870","0x1AD6","7","0","capture_0070","10","21","FF313F43FF3F4887"
"1613","0x3AEA","6890","0x1AEA","7","0","capture_0070","13","21","FF3F4887FF3F4887"
"1614","0x3AF7","6903","0x1AF7","7","0","capture_0070","16","21","FF798498FF798498"
"1615","0x3B05","6917","0x1B05","7","0","capture_0070","18","21","FF3F4887FF3F4887"
"1616","0x3B0D","6925","0x1B0D","7","0","capture_0070","19","21","FF798498FF798498"
"1617","0x1A21","6689","0x1A21","3","0","capture_0070","1","22","FFA2B0CBFFA2B0CB"
"1618","0x1A2E","6702","0x1A2E","3","0","capture_0070","2","22","FFA2B0CBFFA2B0CB"
"1619","0x1A42","6722","0x1A42","3","0","capture_0070","4","22","FFA2B0CBFFA2B0CB"
"1620","0x3B35","6965","0x1B35","7","0","capture_0070","5","22","FF798498FF798498"
"1621","0x3B39","6969","0x1B39","7","0","capture_0070","6","22","FF3F4887FF3F4887"
"1622","0x3B40","6976","0x1B40","7","0","capture_0070","7","22","FF3F4887FF3F4887"
"1623","0x3B47","6983","0x1B47","7","0","capture_0070","8","22","FF3F4887FF3F4887"
"1624","0x3B4E","6990","0x1B4E","7","0","capture_0070","9","22","FF798498FF798498"
"1625","0x3AD7","6871","0x1AD7","7","0","capture_0070","10","22","FF313F43FF798498"
"1626","0x3ADF","6879","0x1ADF","7","0","capture_0070","11","22","FF798498FF798498"
"1627","0x3AE4","6884","0x1AE4","7","0","capture_0070","12","22","FF3F4887FF3F4887"
"1628","0x3AEB","6891","0x1AEB","7","0","capture_0070","13","22","FF3F4887FF3F4887"
"1629","0x3AF2","6898","0x1AF2","7","0","capture_0070","15","22","FF798498FF798498"
"1630","0x3AF8","6904","0x1AF8","7","0","capture_0070","16","22","FF798498FF798498"
"1631","0x3AFE","6910","0x1AFE","7","0","capture_0070","17","22","FF3F4887FF3F4887"
"1632","0x3B06","6918","0x1B06","7","0","capture_0070","18","22","FF3F4887FF3F4887"
"1633","0x1A22","6690","0x1A22","3","0","capture_0070","1","23","FFA2B0CBFFA2B0CB"
"1634","0x1A43","6723","0x1A43","3","0","capture_0070","4","23","FF5663BAFF5663BA"
"1635","0x39B9","6585","0x19B9","7","0","capture_0070","5","23","FFDCA166FFDCA166"
"1636","0x3B3A","6970","0x1B3A","7","0","capture_0070","6","23","FF313F43FF313F43"
"1637","0x3B41","6977","0x1B41","7","0","capture_0070","7","23","FF313F43FF313F43"
"1638","0x3B48","6984","0x1B48","7","0","capture_0070","8","23","FF798498FF798498"
"1639","0x3B4F","6991","0x1B4F","7","0","capture_0070","9","23","FF798498FF798498"
"1640","0x3AD8","6872","0x1AD8","7","0","capture_0070","10","23","FF313F43FF765E5E"
"1641","0x3AE0","6880","0x1AE0","7","0","capture_0070","11","23","FF765E5EFF765E5E"
"1642","0x3AE5","6885","0x1AE5","7","0","capture_0070","12","23","FF765E5EFF765E5E"
"1643","0x3AEC","6892","0x1AEC","7","0","capture_0070","13","23","FF798498FF798498"
"1644","0x3AEF","6895","0x1AEF","7","0","capture_0070","14","23","FF798498FF798498"
"1645","0x3AF3","6899","0x1AF3","7","0","capture_0070","15","23","FF798498FF798498"
"1646","0x3AF9","6905","0x1AF9","7","0","capture_0070","16","23","FF798498FF798498"
"1647","0x3AFF","6911","0x1AFF","7","0","capture_0070","17","23","FF798498FF798498"
"1648","0x3B07","6919","0x1B07","7","0","capture_0070","18","23","FF3F4887FF3F4887"
"1649","0x3B0F","6927","0x1B0F","7","0","capture_0070","19","23","FF798498FF798498"
"1650","0x1A3A","6714","0x1A3A","3","0","capture_0070","3","24","FF5663BAFF5663BA"
"1651","0x39C7","6599","0x19C7","7","0","capture_0070","7","24","FFFEBA76FFFEBA76"
"1652","0x39CF","6607","0x19CF","7","0","capture_0070","8","24","FFFEBA76FFFEBA76"
"1653","0x3AFA","6906","0x1AFA","7","0","capture_0070","16","24","FFFEBA76FFFEBA76"
"1654","0x3B00","6912","0x1B00","7","0","capture_0070","17","24","FF313F43FF313F43"
"1655","0x3B08","6920","0x1B08","7","0","capture_0070","18","24","FF798498FF798498"
"1656","0x3B10","6928","0x1B10","7","0","capture_0070","19","24","FF798498FF798498"
"1657","0x1A18","6680","0x1A18","3","0","capture_0070","0","25","FFA2B0CBFFA2B0CB"
"1658","0x1A24","6692","0x1A24","3","0","capture_0070","1","25","FFA2B0CBFFA2B0CB"
"1659","0x1A3B","6715","0x1A3B","3","0","capture_0070","3","25","FF5663BAFF5663BA"
"1660","0x1A45","6725","0x1A45","3","0","capture_0070","4","25","FFA2B0CBFFA2B0CB"
"1661","0x39BA","6586","0x19BA","7","0","capture_0070","5","25","FFFEBA76FFFEBA76"
"1662","0x39C1","6593","0x19C1","7","0","capture_0070","6","25","FFFEBA76FFFEBA76"
"1663","0x1A25","6693","0x1A25","3","0","capture_0070","1","26","FF5663BAFF5663BA"
"1664","0x1A30","6704","0x1A30","3","0","capture_0070","2","26","FF5663BAFF5663BA"
"1665","0x1A3C","6716","0x1A3C","3","0","capture_0070","3","26","FFA2B0CBFFA2B0CB"
"1666","0x1A46","6726","0x1A46","3","0","capture_0070","4","26","FFA98787FFA98787"
"1667","0x39BB","6587","0x19BB","7","0","capture_0070","5","26","FFFEBA76FFFEBA76"
"1668","0x3992","6546","0x1992","7","0","capture_0070","6","26","FFFEBA76FFFEBA76"
"1669","0x39C8","6600","0x19C8","7","0","capture_0070","7","26","FFFEBA76FFFEBA76"
"1670","0x39D0","6608","0x19D0","7","0","capture_0070","8","26","FFFEBA76FFFEBA76"
"1671","0x39D6","6614","0x19D6","7","0","capture_0070","9","26","FFFEBA76FFFEBA76"
"1672","0x38D4","6356","0x18D4","7","0","capture_0070","10","26","FFFEBA76FFFEBA76"
"1673","0x1A1A","6682","0x1A1A","3","0","capture_0070","0","27","FF5663BAFF5663BA"
"1674","0x1A26","6694","0x1A26","3","0","capture_0070","1","27","FFA2B0CBFFA2B0CB"
"1675","0x1A31","6705","0x1A31","3","0","capture_0070","2","27","FFA98787FFA98787"
"1676","0x1A3D","6717","0x1A3D","3","0","capture_0070","3","27","FFA2B0CBFFA2B0CB"
"1677","0x39DA","6618","0x19DA","7","0","capture_0070","10","27","FFFEBA76FFFEBA76"
"1678","0x39E0","6624","0x19E0","7","0","capture_0070","11","27","FFA97C4FFFFEBA76"
"1679","0x39E7","6631","0x19E7","7","0","capture_0070","12","27","FFFEBA76FFFEBA76"
"1680","0x39ED","6637","0x19ED","7","0","capture_0070","13","27","FFFEBA76FFFEBA76"
"1681","0x39F1","6641","0x19F1","7","0","capture_0070","14","27","FFFEBA76FFFEBA76"
"1682","0x39F7","6647","0x19F7","7","0","capture_0070","15","27","FFFEBA76FFFEBA76"
"1683","0x39FC","6652","0x19FC","7","0","capture_0070","16","27","FFFEBA76FFFEBA76"
"1684","0x1A1B","6683","0x1A1B","3","0","capture_0070","0","28","FFA98787FFA98787"
"1685","0x1A27","6695","0x1A27","3","0","capture_0070","1","28","FFA2B0CBFFA2B0CB"
"1686","0x39FD","6653","0x19FD","7","0","capture_0070","16","28","FFFEBA76FFFEBA76"
"1687","0x3A02","6658","0x1A02","7","0","capture_0070","17","28","FFA97C4FFFA97C4F"
"1688","0x3A09","6665","0x1A09","7","0","capture_0070","18","28","FFFEBA76FFFEBA76"
"1689","0x2C68","3176","0x0C68","5","0","capture_0074","3","22","FF475198FF8792A9"
"1690","0x2C69","3177","0x0C69","5","0","capture_0074","3","23","FF475198FF475198"
"1691","0xCAF3","2803","0x0AF3","9","1","capture_0089","1","17","FF876336FF876336"
"1692","0xCAEB","2795","0x0AEB","9","1","capture_0089","2","17","FF876336FF876336"
"1693","0x4AD3","2771","0x0AD3","9","0","capture_0089","3","17","FF876336FF876336"
"1694","0xCACB","2763","0x0ACB","9","1","capture_0089","6","17","FF876336FF876336"
"1695","0xCAF4","2804","0x0AF4","9","1","capture_0089","1","18","FF181F21FF5E6676"
"1696","0xCADC","2780","0x0ADC","9","1","capture_0089","4","18","FF5E6676FF5E6676"
"1697","0xCAD4","2772","0x0AD4","9","1","capture_0089","5","18","FF5E6676FF5E6676"
"1698","0xCACC","2764","0x0ACC","9","1","capture_0089","6","18","FF5E6676FF5E6676"
"1699","0xCAF5","2805","0x0AF5","9","1","capture_0089","1","19","FF181F21FF2F3665"
"1700","0xCAEC","2796","0x0AEC","9","1","capture_0089","2","19","FF2F3665FF2F3665"
"1701","0xCAE3","2787","0x0AE3","9","1","capture_0089","3","19","FF5E6676FF5E6676"
"1702","0xCAD5","2773","0x0AD5","9","1","capture_0089","5","19","FF2F3665FF2F3665"
"1703","0xCACD","2765","0x0ACD","9","1","capture_0089","6","19","FF2F3665FF2F3665"
"1704","0xCAED","2797","0x0AED","9","1","capture_0089","2","20","FF2F3665FF2F3665"
"1705","0xCADE","2782","0x0ADE","9","1","capture_0089","4","20","FF5E6676FF5E6676"
"1706","0xCAD6","2774","0x0AD6","9","1","capture_0089","5","20","FF2F3665FF2F3665"
"1707","0xCACE","2766","0x0ACE","9","1","capture_0089","6","20","FF2F3665FF2F3665"
"1708","0xCAF7","2807","0x0AF7","9","1","capture_0089","1","21","FF181F21FF5E6676"
"1709","0xCAEE","2798","0x0AEE","9","1","capture_0089","2","21","FF2F3665FF2F3665"
"1710","0xCAE5","2789","0x0AE5","9","1","capture_0089","3","21","FF2F3665FF2F3665"
"1711","0xCADF","2783","0x0ADF","9","1","capture_0089","4","21","FF2F3665FF2F3665"
"1712","0xCAD7","2775","0x0AD7","9","1","capture_0089","5","21","FF2F3665FF2F3665"
"1713","0xCACF","2767","0x0ACF","9","1","capture_0089","6","21","FF5E6676FF5E6676"
"1714","0x1C70","7280","0x1C70","3","0","capture_0093","1","23","FF5663BAFF5663BA"
"1715","0x1C71","7281","0x1C71","3","0","capture_0093","2","23","FFA2B0CBFFA2B0CB"
"1716","0x1C72","7282","0x1C72","3","0","capture_0093","1","24","FF5663BAFF5663BA"
"1717","0x1C73","7283","0x1C73","3","0","capture_0093","2","24","FFFEFE00FFA2B0CB"
"1718","0x1C7A","7290","0x1C7A","3","0","capture_0094","0","23","FFA2B0CBFFA2B0CB"
"1719","0x1C7B","7291","0x1C7B","3","0","capture_0094","0","24","FFA2B0CBFFA2B0CB"
"1720","0x1C7C","7292","0x1C7C","3","0","capture_0094","0","25","FF5663BAFFA2B0CB"
"1721","0x1C5B","7259","0x1C5B","3","0","capture_0095","0","24","FFFEFE00FFFEFE00"
"1722","0x1C5C","7260","0x1C5C","3","0","capture_0095","0","25","FFFEFE00FF000000"
"1723","0x3872","6258","0x1872","7","0","capture_0101","1","19","FF798498FF798498"
"1724","0x3874","6260","0x1874","7","0","capture_0101","1","21","FF798498FF798498"
"1725","0x22B1","689","0x02B1","4","0","capture_0101","9","23","FF95A1BAFF95A1BA"
"1726","0xA2B1","689","0x02B1","4","1","capture_0101","10","23","FF95A1BAFF95A1BA"
"1727","0x22B2","690","0x02B2","4","0","capture_0101","9","24","FF95A1BAFF95A1BA"
"1728","0xA2B2","690","0x02B2","4","1","capture_0101","10","24","FF000000FFEDED00"
"1729","0xE0BB","187","0x00BB","12","1","capture_0105","13","17","FF654A28FF654A28"
"1730","0xE0B8","184","0x00B8","12","1","capture_0105","14","17","FF654A28FF654A28"
"1731","0xE0BC","188","0x00BC","12","1","capture_0105","13","18","FF434954FF434954"
"1732","0xE0BD","189","0x00BD","12","1","capture_0105","13","19","FF1F2443FF434954"
"1733","0x4265","613","0x0265","8","0","capture_0106","6","17","FF876336FF876336"
"1734","0x426E","622","0x026E","8","0","capture_0106","7","17","FF876336FF876336"
"1735","0x4BED","3053","0x0BED","9","0","capture_0106","8","17","FF876336FF876336"
"1736","0xCC5F","3167","0x0C5F","9","1","capture_0106","12","17","FF876336FF876336"
"1737","0xE290","656","0x0290","12","1","capture_0106","13","17","FF876336FF876336"
"1738","0x4266","614","0x0266","8","0","capture_0106","6","18","FF6C7587FF6C7587"
"1739","0x426F","623","0x026F","8","0","capture_0106","7","18","FF6C7587FF6C7587"
"1740","0x4BEE","3054","0x0BEE","9","0","capture_0106","8","18","FF5E6676FF5E6676"
"1741","0x4BF3","3059","0x0BF3","9","0","capture_0106","9","18","FF5E6676FF5E6676"
"1742","0xCBF3","3059","0x0BF3","9","1","capture_0106","10","18","FF5E6676FF5E6676"
"1743","0xCBEE","3054","0x0BEE","9","1","capture_0106","11","18","FF5E6676FF5E6676"
"1744","0xCC60","3168","0x0C60","9","1","capture_0106","12","18","FF5E6676FF5E6676"
"1745","0xE291","657","0x0291","12","1","capture_0106","13","18","FF434954FF434954"
"1746","0x4267","615","0x0267","8","0","capture_0106","6","19","FF373F76FF373F76"
"1747","0x4270","624","0x0270","8","0","capture_0106","7","19","FF373F76FF373F76"
"1748","0x4BEF","3055","0x0BEF","9","0","capture_0106","8","19","FF2F3665FF2F3665"
"1749","0xCC61","3169","0x0C61","9","1","capture_0106","12","19","FF2F3665FF2F3665"
"1750","0xE292","658","0x0292","12","1","capture_0106","13","19","FF1F2443FF1F2443"
"1751","0x4268","616","0x0268","8","0","capture_0106","6","20","FF6C7587FF6C7587"
"1752","0x4271","625","0x0271","8","0","capture_0106","7","20","FF6C7587FF6C7587"
"1753","0x4BF0","3056","0x0BF0","9","0","capture_0106","8","20","FF2F3665FF2F3665"
"1754","0x4BF5","3061","0x0BF5","9","0","capture_0106","9","20","FF2F3665FF5E6676"
"1755","0xCBF5","3061","0x0BF5","9","1","capture_0106","10","20","FF5E6676FF5E6676"
"1756","0xCBF0","3056","0x0BF0","9","1","capture_0106","11","20","FF2F3665FF2F3665"
"1757","0xCC62","3170","0x0C62","9","1","capture_0106","12","20","FF2F3665FF2F3665"
"1758","0x4269","617","0x0269","8","0","capture_0106","6","21","FF373F76FF6C7587"
"1759","0x4272","626","0x0272","8","0","capture_0106","7","21","FF373F76FF373F76"
"1760","0x4BF1","3057","0x0BF1","9","0","capture_0106","8","21","FF5E6676FF5E6676"
"1761","0xCC63","3171","0x0C63","9","1","capture_0106","12","21","FF5E6676FF5E6676"
"1762","0xE294","660","0x0294","12","1","capture_0106","13","21","FF876336FF876336"
"1763","0x426A","618","0x026A","8","0","capture_0106","6","22","FF6C7587FF6C7587"
"1764","0x426B","619","0x026B","8","0","capture_0106","6","23","FF876336FF876336"
"1765","0x4273","627","0x0273","8","0","capture_0106","7","23","FF876336FF876336"
"1766","0xCC23","3107","0x0C23","9","1","capture_0106","12","23","FFA97C4FFFA97C4F"
"1767","0x3C29","7209","0x1C29","7","0","capture_0107","6","17","FF876336FF876336"
"1768","0x4232","562","0x0232","8","0","capture_0107","7","17","FF876336FF876336"
"1769","0xFB77","7031","0x1B77","15","1","capture_0107","12","17","FF876336FF876336"
"1770","0xFB74","7028","0x1B74","15","1","capture_0107","13","17","FF876336FF876336"
"1771","0x3C2A","7210","0x1C2A","7","0","capture_0107","6","18","FF798498FF798498"
"1772","0x4233","563","0x0233","8","0","capture_0107","7","18","FF6C7587FF6C7587"
"1773","0x3C2B","7211","0x1C2B","7","0","capture_0107","6","19","FF3F4887FF3F4887"
"1774","0x4234","564","0x0234","8","0","capture_0107","7","19","FF373F76FF6C7587"
"1775","0x3C2C","7212","0x1C2C","7","0","capture_0107","6","20","FF798498FF798498"
"1776","0x4235","565","0x0235","8","0","capture_0107","7","20","FF6C7587FF6C7587"
"1777","0x3C2D","7213","0x1C2D","7","0","capture_0107","6","21","FF3F4887FF798498"
"1778","0x4236","566","0x0236","8","0","capture_0107","7","21","FF373F76FF373F76"
"1779","0xFB78","7032","0x1B78","15","1","capture_0107","12","21","FF876336FF876336"
"1780","0xFB75","7029","0x1B75","15","1","capture_0107","13","21","FF876336FF876336"
"1781","0x3C2E","7214","0x1C2E","7","0","capture_0107","6","22","FF798498FF798498"
"1782","0xFB76","7030","0x1B76","15","1","capture_0107","13","22","FF876336FFDCA166"
"1783","0x4AFB","2811","0x0AFB","9","0","capture_0115","0","16","FFA97C4FFFA97C4F"
"1784","0x4B04","2820","0x0B04","9","0","capture_0115","1","16","FFA97C4FFFA97C4F"
"1785","0x399C","6556","0x199C","7","0","capture_0115","2","16","FFA97C4FFFA97C4F"
"1786","0x39A5","6565","0x19A5","7","0","capture_0115","3","16","FFA97C4FFFA97C4F"
"1787","0x39AE","6574","0x19AE","7","0","capture_0115","4","16","FF876336FF876336"
"1788","0x4AFC","2812","0x0AFC","9","0","capture_0115","0","17","FF876336FF876336"
"1789","0x4B05","2821","0x0B05","9","0","capture_0115","1","17","FF876336FF876336"
"1790","0x3B1E","6942","0x1B1E","7","0","capture_0115","2","17","FF876336FF876336"
"1791","0x3B24","6948","0x1B24","7","0","capture_0115","3","17","FF654A28FF654A28"
"1792","0x3B2A","6954","0x1B2A","7","0","capture_0115","4","17","FF876336FF876336"
"1793","0x4AFD","2813","0x0AFD","9","0","capture_0115","0","18","FF5E6676FF5E6676"
"1794","0x4B06","2822","0x0B06","9","0","capture_0115","1","18","FF5E6676FF5E6676"
"1795","0x3B1F","6943","0x1B1F","7","0","capture_0115","2","18","FF798498FF313F43"
"1796","0x3B25","6949","0x1B25","7","0","capture_0115","3","18","FF798498FF798498"
"1797","0x4AFE","2814","0x0AFE","9","0","capture_0115","0","19","FF2F3665FF2F3665"
"1798","0x4B07","2823","0x0B07","9","0","capture_0115","1","19","FF2F3665FF2F3665"
"1799","0x3B20","6944","0x1B20","7","0","capture_0115","2","19","FF3F4887FF313F43"
"1800","0x3B26","6950","0x1B26","7","0","capture_0115","3","19","FF798498FF798498"
"1801","0x3B2C","6956","0x1B2C","7","0","capture_0115","4","19","FF3F4887FF3F4887"
"1802","0x4AFF","2815","0x0AFF","9","0","capture_0115","0","20","FF5E6676FF5E6676"
"1803","0x4B08","2824","0x0B08","9","0","capture_0115","1","20","FF5E6676FF5E6676"
"1804","0x3B21","6945","0x1B21","7","0","capture_0115","2","20","FF798498FF313F43"
"1805","0x3B27","6951","0x1B27","7","0","capture_0115","3","20","FF798498FF798498"
"1806","0x3B2D","6957","0x1B2D","7","0","capture_0115","4","20","FF798498FF798498"
"1807","0x4B00","2816","0x0B00","9","0","capture_0115","0","21","FF2F3665FF2F3665"
"1808","0x4B09","2825","0x0B09","9","0","capture_0115","1","21","FF2F3665FF2F3665"
"1809","0x3B28","6952","0x1B28","7","0","capture_0115","3","21","FF798498FF798498"
"1810","0x4B01","2817","0x0B01","9","0","capture_0115","0","22","FF544343FF544343"
"1811","0x4B0A","2826","0x0B0A","9","0","capture_0115","1","22","FF544343FF5E6676"
"1812","0x3B23","6947","0x1B23","7","0","capture_0115","2","22","FF798498FF313F43"
"1813","0x3B29","6953","0x1B29","7","0","capture_0115","3","22","FF798498FF798498"
"1814","0x3B2F","6959","0x1B2F","7","0","capture_0115","4","22","FF798498FF798498"
"1815","0x4B02","2818","0x0B02","9","0","capture_0115","0","23","FFDCA166FFDCA166"
"1816","0x39A0","6560","0x19A0","7","0","capture_0115","2","23","FFDCA166FFDCA166"
"1817","0x39A9","6569","0x19A9","7","0","capture_0115","3","23","FFDCA166FFDCA166"
"1818","0x39B2","6578","0x19B2","7","0","capture_0115","4","23","FFDCA166FFDCA166"
"1819","0x4B03","2819","0x0B03","9","0","capture_0115","0","24","FFDCA166FFDCA166"
